,Timestamp,Values
912,11/8/2020 1,0.224
913,11/8/2020 2,0.224
914,11/8/2020 3,0.224
915,11/8/2020 4,0.224
916,11/8/2020 5,0.224
917,11/8/2020 6,0.224
918,11/8/2020 7,0.224
919,11/8/2020 8,0.224
920,11/8/2020 9,0.224
921,11/8/2020 10,0.224
922,11/8/2020 11,0.224
923,11/8/2020 12,0.224
924,11/8/2020 13,0.224
925,11/8/2020 14,0.232
926,11/8/2020 15,0.0
927,11/8/2020 16,0.0
928,11/8/2020 17,0.0
929,11/8/2020 18,0.0
930,11/8/2020 19,0.0
931,11/8/2020 20,0.0
932,11/8/2020 21,0.0
933,11/8/2020 22,0.0
934,11/8/2020 23,0.0
935,11/9/2020 0,0.0
936,11/9/2020 1,0.0
937,11/9/2020 2,0.0
938,11/9/2020 3,0.0
939,11/9/2020 4,0.0
940,11/9/2020 5,0.0
941,11/9/2020 6,0.0
942,11/9/2020 7,0.0
943,11/9/2020 8,0.0
944,11/9/2020 9,0.0
945,11/9/2020 10,0.0
946,11/9/2020 11,0.0
947,11/9/2020 12,0.0
948,11/9/2020 13,0.0
949,11/9/2020 14,0.0
950,11/9/2020 15,0.0
951,11/9/2020 16,0.0
952,11/9/2020 17,0.0
953,11/9/2020 18,0.0
954,11/9/2020 19,0.0
955,11/9/2020 20,0.08800000000000001
956,11/9/2020 21,0.104
957,11/9/2020 22,0.112
958,11/9/2020 23,0.112
959,11/10/2020 0,0.112
960,11/10/2020 1,0.112
961,11/10/2020 2,0.112
962,11/10/2020 3,0.112
963,11/10/2020 4,0.112
964,11/10/2020 5,0.112
965,11/10/2020 6,0.112
966,11/10/2020 7,0.112
967,11/10/2020 8,0.112
968,11/10/2020 9,0.112
969,11/10/2020 10,0.112
970,11/10/2020 11,0.112
971,11/10/2020 12,0.112
972,11/10/2020 13,0.112
973,11/10/2020 14,0.504
974,11/10/2020 15,0.0
975,11/10/2020 16,0.12
976,11/10/2020 17,0.184
977,11/10/2020 18,0.184
978,11/10/2020 19,0.184
979,11/10/2020 20,0.184
980,11/10/2020 21,0.184
981,11/10/2020 22,0.184
982,11/10/2020 23,0.184
983,11/11/2020 0,0.184
984,11/11/2020 1,0.184
985,11/11/2020 2,0.184
986,11/11/2020 3,0.184
987,11/11/2020 4,0.184
988,11/11/2020 5,0.184
989,11/11/2020 6,0.184
990,11/11/2020 7,0.184
991,11/11/2020 8,0.184
992,11/11/2020 9,0.184
993,11/11/2020 10,0.184
994,11/11/2020 11,0.184
995,11/11/2020 12,0.184
996,11/11/2020 13,0.184
997,11/11/2020 14,0.184
998,11/11/2020 15,0.0
999,11/11/2020 16,0.552
1000,11/11/2020 17,0.784
1001,11/11/2020 18,0.8
1002,11/11/2020 19,0.8
1003,11/11/2020 20,0.8
1004,11/11/2020 21,0.8
1005,11/11/2020 22,0.8
1006,11/11/2020 23,0.8
1007,11/12/2020 0,0.8
1008,11/12/2020 1,0.8
1009,11/12/2020 2,0.8
1010,11/12/2020 3,0.8
1011,11/12/2020 4,0.8
1012,11/12/2020 5,0.8
1013,11/12/2020 6,0.8
1014,11/12/2020 7,0.8
1015,11/12/2020 8,0.8
1016,11/12/2020 9,0.8
1017,11/12/2020 10,0.8
1018,11/12/2020 11,0.8
1019,11/12/2020 12,0.8
1020,11/12/2020 13,0.8
1021,11/12/2020 14,0.8
1022,11/12/2020 15,0.0
1023,11/12/2020 16,0.0
1024,11/12/2020 17,0.0
1025,11/12/2020 18,0.056
1026,11/12/2020 19,0.064
1027,11/12/2020 20,0.064
1028,11/12/2020 21,0.064
1029,11/12/2020 22,0.064
1030,11/12/2020 23,0.064
1031,11/13/2020 0,0.064
1032,11/13/2020 1,0.064
1033,11/13/2020 2,0.064
1034,11/13/2020 3,0.064
1035,11/13/2020 4,0.064
1036,11/13/2020 5,0.064
1037,11/13/2020 6,0.064
1038,11/13/2020 7,0.064
1039,11/13/2020 8,0.064
1040,11/13/2020 9,0.064
1041,11/13/2020 10,0.064
1042,11/13/2020 11,0.064
1043,11/13/2020 12,0.064
1044,11/13/2020 13,0.064
1045,11/13/2020 14,0.064
1046,11/13/2020 15,0.0
1047,11/13/2020 16,0.0
1048,11/13/2020 17,0.0
1049,11/13/2020 18,0.0
1050,11/13/2020 19,0.0
1051,11/13/2020 20,0.0
1052,11/13/2020 21,0.0
1053,11/13/2020 22,0.0
1054,11/13/2020 23,0.0
1055,11/14/2020 0,0.0
1056,11/14/2020 1,0.0
1057,11/14/2020 2,0.0
1058,11/14/2020 3,0.0
1059,11/14/2020 4,0.0
1060,11/14/2020 5,0.0
1061,11/14/2020 6,0.0
1062,11/14/2020 7,0.0
1063,11/14/2020 8,0.0
1064,11/14/2020 9,0.0
1065,11/14/2020 10,0.0
1066,11/14/2020 11,0.0
1067,11/14/2020 12,0.0
1068,11/14/2020 13,0.0
1069,11/14/2020 14,0.0
1070,11/14/2020 15,0.0
1071,11/14/2020 16,0.0
1072,11/14/2020 17,0.0
1073,11/14/2020 18,0.0
1074,11/14/2020 19,0.0
1075,11/14/2020 20,0.0
1076,11/14/2020 21,0.0
1077,11/14/2020 22,0.0
1078,11/14/2020 23,0.0
1079,11/15/2020 0,0.0
1080,11/15/2020 1,0.0
1081,11/15/2020 2,0.0
1082,11/15/2020 3,0.0
1083,11/15/2020 4,0.0
1084,11/15/2020 5,0.0
1085,11/15/2020 6,0.0
1086,11/15/2020 7,0.0
1087,11/15/2020 8,0.136
1088,11/15/2020 9,0.14400000000000002
1089,11/15/2020 10,0.17600000000000002
1090,11/15/2020 11,0.17600000000000002
1091,11/15/2020 12,0.17600000000000002
1092,11/15/2020 13,0.17600000000000002
1093,11/15/2020 14,0.17600000000000002
1094,11/15/2020 15,0.0
1095,11/15/2020 16,0.0
1096,11/15/2020 17,0.0
1097,11/15/2020 18,0.0
1098,11/15/2020 19,0.0
1099,11/15/2020 20,0.0
1100,11/15/2020 21,0.0
1101,11/15/2020 22,0.0
1102,11/15/2020 23,0.0
1103,11/16/2020 0,0.0
1104,11/16/2020 1,0.0
1105,11/16/2020 2,0.0
1106,11/16/2020 3,0.0
1107,11/16/2020 4,0.0
1108,11/16/2020 5,0.0
1109,11/16/2020 6,0.0
1110,11/16/2020 7,0.008
1111,11/16/2020 8,0.008
1112,11/16/2020 9,0.008
1113,11/16/2020 10,0.008
1114,11/16/2020 11,0.008
1115,11/16/2020 12,0.008
1116,11/16/2020 13,0.008
1117,11/16/2020 14,0.008
1118,11/16/2020 15,0.0
1119,11/16/2020 16,0.0
1120,11/16/2020 17,0.0
1121,11/16/2020 18,0.0
1122,11/16/2020 19,0.0
1123,11/16/2020 20,0.0
1124,11/16/2020 21,0.0
1125,11/16/2020 22,0.0
1126,11/16/2020 23,0.0
1127,11/17/2020 0,0.0
1128,11/17/2020 1,0.0
1129,11/17/2020 2,0.0
1130,11/17/2020 3,0.0
1131,11/17/2020 4,0.0
1132,11/17/2020 5,0.0
1133,11/17/2020 6,0.0
1134,11/17/2020 7,0.0
1135,11/17/2020 8,0.0
1136,11/17/2020 9,0.0
1137,11/17/2020 10,0.0
1138,11/17/2020 11,0.0
1139,11/17/2020 12,0.0
1140,11/17/2020 13,0.0
1141,11/17/2020 14,0.0
1142,11/17/2020 15,0.0
1143,11/17/2020 16,0.0
1144,11/17/2020 17,0.0
1145,11/17/2020 18,0.0
1146,11/17/2020 19,0.0
1147,11/17/2020 20,0.0
1148,11/17/2020 21,0.0
1149,11/17/2020 22,0.0
1150,11/17/2020 23,0.0
1151,11/18/2020 0,0.0
1152,11/18/2020 1,0.0
1153,11/18/2020 2,0.0
1154,11/18/2020 3,0.0
1155,11/18/2020 4,0.0
1156,11/18/2020 5,0.0
1157,11/18/2020 6,0.0
1158,11/18/2020 7,0.0
1159,11/18/2020 8,0.0
1160,11/18/2020 9,0.0
1161,11/18/2020 10,0.0
1162,11/18/2020 11,0.0
1163,11/18/2020 12,0.0
1164,11/18/2020 13,0.016
1165,11/18/2020 14,0.016
1166,11/18/2020 15,0.0
1167,11/18/2020 16,0.0
1168,11/18/2020 17,0.0
1169,11/18/2020 18,0.0
1170,11/18/2020 19,0.0
1171,11/18/2020 20,0.0
1172,11/18/2020 21,0.0
1173,11/18/2020 22,0.0
1174,11/18/2020 23,0.0
1175,11/19/2020 0,0.0
1176,11/19/2020 1,0.0
1177,11/19/2020 2,0.0
1178,11/19/2020 3,0.0
1179,11/19/2020 4,0.0
1180,11/19/2020 5,0.0
1181,11/19/2020 6,0.0
1182,11/19/2020 7,0.0
1183,11/19/2020 8,0.0
1184,11/19/2020 9,0.0
1185,11/19/2020 10,0.0
1186,11/19/2020 11,0.0
1187,11/19/2020 12,0.008
1188,11/19/2020 13,0.008
1189,11/19/2020 14,0.008
1190,11/19/2020 15,0.0
1191,11/19/2020 16,0.0
1192,11/19/2020 17,0.0
1193,11/19/2020 18,0.0
1194,11/19/2020 19,0.0
1195,11/19/2020 20,0.0
1196,11/19/2020 21,0.0
1197,11/19/2020 22,0.0
1198,11/19/2020 23,0.0
1199,11/20/2020 0,0.0
1200,11/20/2020 1,0.0
1201,11/20/2020 2,0.0
1202,11/20/2020 3,0.0
1203,11/20/2020 4,0.0
1204,11/20/2020 5,0.0
1205,11/20/2020 6,0.0
1206,11/20/2020 7,0.0
1207,11/20/2020 8,0.0
1208,11/20/2020 9,0.0
1209,11/20/2020 10,0.0
1210,11/20/2020 11,0.0
1211,11/20/2020 12,0.0
1212,11/20/2020 13,0.0
1213,11/20/2020 14,0.0
1214,11/20/2020 15,0.0
1215,11/20/2020 16,0.0
1216,11/20/2020 17,0.0
1217,11/20/2020 18,0.0
1218,11/20/2020 19,0.0
1219,11/20/2020 20,0.0
1220,11/20/2020 21,0.0
1221,11/20/2020 22,0.0
1222,11/20/2020 23,0.0
1223,11/21/2020 0,0.0
1224,11/21/2020 1,0.0
1225,11/21/2020 2,0.0
1226,11/21/2020 3,0.0
1227,11/21/2020 4,0.0
1228,11/21/2020 5,0.0
1229,11/21/2020 6,0.0
1230,11/21/2020 7,0.0
1231,11/21/2020 8,0.0
1232,11/21/2020 9,0.0
1233,11/21/2020 10,0.0
1234,11/21/2020 11,0.0
1235,11/21/2020 12,0.0
1236,11/21/2020 13,0.0
1237,11/21/2020 14,0.0
1238,11/21/2020 15,0.0
1239,11/21/2020 16,0.0
1240,11/21/2020 17,0.0
1241,11/21/2020 18,0.0
1242,11/21/2020 19,0.0
1243,11/21/2020 20,0.0
1244,11/21/2020 21,0.0
1245,11/21/2020 22,0.0
1246,11/21/2020 23,0.0
1247,11/22/2020 0,0.0
1248,11/22/2020 1,0.0
1249,11/22/2020 2,0.0
1250,11/22/2020 3,0.0
1251,11/22/2020 4,0.0
1252,11/22/2020 5,0.0
1253,11/22/2020 6,0.0
1254,11/22/2020 7,0.0
1255,11/22/2020 8,0.0
1256,11/22/2020 9,0.0
1257,11/22/2020 10,0.0
1258,11/22/2020 11,0.0
1259,11/22/2020 12,0.0
1260,11/22/2020 13,0.16
1261,11/22/2020 14,0.16
1262,11/22/2020 15,0.0
1263,11/22/2020 16,0.064
1264,11/22/2020 17,0.07200000000000001
1265,11/22/2020 18,0.07200000000000001
1266,11/22/2020 19,0.07200000000000001
1267,11/22/2020 20,0.07200000000000001
1268,11/22/2020 21,0.07200000000000001
1269,11/22/2020 22,0.07200000000000001
1270,11/22/2020 23,0.07200000000000001
1271,11/23/2020 0,0.07200000000000001
1272,11/23/2020 1,0.07200000000000001
1273,11/23/2020 2,0.07200000000000001
1274,11/23/2020 3,0.07200000000000001
1275,11/23/2020 4,0.07200000000000001
1276,11/23/2020 5,0.07200000000000001
1277,11/23/2020 6,0.07200000000000001
1278,11/23/2020 7,0.07200000000000001
1279,11/23/2020 8,0.07200000000000001
1280,11/23/2020 9,0.07200000000000001
1281,11/23/2020 10,0.07200000000000001
1282,11/23/2020 11,0.07200000000000001
1283,11/23/2020 12,0.07200000000000001
1284,11/23/2020 13,0.112
1285,11/23/2020 14,0.208
1286,11/23/2020 15,0.0
1287,11/23/2020 16,0.0
1288,11/23/2020 17,0.0
1289,11/23/2020 18,0.0
1290,11/23/2020 19,0.0
1291,11/23/2020 20,0.0
1292,11/23/2020 21,0.0
1293,11/23/2020 22,0.0
1294,11/23/2020 23,0.0
1295,11/24/2020 0,0.0
1296,11/24/2020 1,0.0
1297,11/24/2020 2,0.0
1298,11/24/2020 3,0.0
1299,11/24/2020 4,0.0
1300,11/24/2020 5,0.0
1301,11/24/2020 6,0.0
1302,11/24/2020 7,0.0
1303,11/24/2020 8,0.0
1304,11/24/2020 9,0.0
1305,11/24/2020 10,0.0
1306,11/24/2020 11,0.0
1307,11/24/2020 12,0.0
1308,11/24/2020 13,0.0
1309,11/24/2020 14,0.0
1310,11/24/2020 15,0.0
1311,11/24/2020 16,0.0
1312,11/24/2020 17,0.008
1313,11/24/2020 18,0.008
1314,11/24/2020 19,0.008
1315,11/24/2020 20,0.008
1316,11/24/2020 21,0.024
1317,11/24/2020 22,0.04
1318,11/24/2020 23,0.07200000000000001
1319,11/25/2020 0,0.07200000000000001
1320,11/25/2020 1,0.07200000000000001
1321,11/25/2020 2,0.07200000000000001
1322,11/25/2020 3,0.07200000000000001
1323,11/25/2020 4,0.07200000000000001
1324,11/25/2020 5,0.07200000000000001
1325,11/25/2020 6,0.07200000000000001
1326,11/25/2020 7,0.07200000000000001
1327,11/25/2020 8,0.07200000000000001
1328,11/25/2020 9,0.07200000000000001
1329,11/25/2020 10,0.07200000000000001
1330,11/25/2020 11,0.07200000000000001
1331,11/25/2020 12,0.07200000000000001
1332,11/25/2020 13,0.07200000000000001
1333,11/25/2020 14,0.07200000000000001
1334,11/25/2020 15,0.0
1335,11/25/2020 16,0.0
1336,11/25/2020 17,0.0
1337,11/25/2020 18,0.0
1338,11/25/2020 19,0.0
1339,11/25/2020 20,0.0
1340,11/25/2020 21,0.0
1341,11/25/2020 22,0.0
1342,11/25/2020 23,0.0
1343,11/26/2020 0,0.0
1344,11/26/2020 1,0.0
1345,11/26/2020 2,0.0
1346,11/26/2020 3,0.0
1347,11/26/2020 4,0.0
1348,11/26/2020 5,0.0
1349,11/26/2020 6,0.0
1350,11/26/2020 7,0.0
1351,11/26/2020 8,0.0
1352,11/26/2020 9,0.0
1353,11/26/2020 10,0.0
1354,11/26/2020 11,0.0
1355,11/26/2020 12,0.0
1356,11/26/2020 13,0.0
1357,11/26/2020 14,0.0
1358,11/26/2020 15,0.0
1359,11/26/2020 16,0.0
1360,11/26/2020 17,0.104
1361,11/26/2020 18,0.128
1362,11/26/2020 19,0.136
1363,11/26/2020 20,0.136
1364,11/26/2020 21,0.136
1365,11/26/2020 22,0.14400000000000002
1366,11/26/2020 23,0.14400000000000002
1367,11/27/2020 0,0.14400000000000002
1368,11/27/2020 1,0.14400000000000002
1369,11/27/2020 2,0.14400000000000002
1370,11/27/2020 3,0.14400000000000002
1371,11/27/2020 4,0.152
1372,11/27/2020 5,0.152
1373,11/27/2020 6,0.152
1374,11/27/2020 7,0.152
1375,11/27/2020 8,0.152
1376,11/27/2020 9,0.152
1377,11/27/2020 10,0.152
1378,11/27/2020 11,0.152
1379,11/27/2020 12,0.152
1380,11/27/2020 13,0.152
1381,11/27/2020 14,0.152
1382,11/27/2020 15,0.0
1383,11/27/2020 16,0.0
1384,11/27/2020 17,0.0
1385,11/27/2020 18,0.0
1386,11/27/2020 19,0.0
1387,11/27/2020 20,0.0
1388,11/27/2020 21,0.0
1389,11/27/2020 22,0.0
1390,11/27/2020 23,0.0
1391,11/28/2020 0,0.0
1392,11/28/2020 1,0.0
1393,11/28/2020 2,0.0
1394,11/28/2020 3,0.0
1395,11/28/2020 4,0.0
1396,11/28/2020 5,0.0
1397,11/28/2020 6,0.0
1398,11/28/2020 7,0.0
1399,11/28/2020 8,0.0
1400,11/28/2020 9,0.0
1401,11/28/2020 10,0.0
1402,11/28/2020 11,0.0
1403,11/28/2020 12,0.0
1404,11/28/2020 13,0.0
1405,11/28/2020 14,0.0
1406,11/28/2020 15,0.0
1407,11/28/2020 16,0.0
1408,11/28/2020 17,0.0
1409,11/28/2020 18,0.0
1410,11/28/2020 19,0.0
1411,11/28/2020 20,0.0
1412,11/28/2020 21,0.0
1413,11/28/2020 22,0.0
1414,11/28/2020 23,0.0
1415,11/29/2020 0,0.0
1416,11/29/2020 1,0.0
1417,11/29/2020 2,0.0
1418,11/29/2020 3,0.0
1419,11/29/2020 4,0.0
1420,11/29/2020 5,0.0
1421,11/29/2020 6,0.0
1422,11/29/2020 7,0.0
1423,11/29/2020 8,0.0
1424,11/29/2020 9,0.0
1425,11/29/2020 10,0.0
1426,11/29/2020 11,0.0
1427,11/29/2020 12,0.0
1428,11/29/2020 13,0.0
1429,11/29/2020 14,0.0
1430,11/29/2020 15,0.0
1431,11/29/2020 16,0.0
1432,11/29/2020 17,0.0
1433,11/29/2020 18,0.0
1434,11/29/2020 19,0.0
1435,11/29/2020 20,0.0
1436,11/29/2020 21,0.0
1437,11/29/2020 22,0.0
1438,11/29/2020 23,0.0
1439,11/30/2020 0,0.0
1440,11/30/2020 1,0.0
1441,11/30/2020 2,0.0
1442,11/30/2020 3,0.0
1443,11/30/2020 4,0.0
1444,11/30/2020 5,0.0
1445,11/30/2020 6,0.0
1446,11/30/2020 7,0.0
1447,11/30/2020 8,0.0
1448,11/30/2020 9,0.0
1449,11/30/2020 10,0.0
1450,11/30/2020 11,0.0
1451,11/30/2020 12,0.0
1452,11/30/2020 13,0.0
1453,11/30/2020 14,0.0
1454,11/30/2020 15,0.0
1455,11/30/2020 16,0.0
1456,11/30/2020 17,0.0
1457,11/30/2020 18,0.0
1458,11/30/2020 19,0.024
1459,11/30/2020 20,0.024
1460,11/30/2020 21,0.032
1461,11/30/2020 22,0.032
1462,11/30/2020 23,0.04
1463,12/1/2020 0,0.04
1464,12/1/2020 1,0.04
1465,12/1/2020 2,0.04
1466,12/1/2020 3,0.04
1467,12/1/2020 4,0.04
1468,12/1/2020 5,0.04
1469,12/1/2020 6,0.04
1470,12/1/2020 7,0.04
1471,12/1/2020 8,0.04
1472,12/1/2020 9,0.04
1473,12/1/2020 10,0.04
1474,12/1/2020 11,0.04
1475,12/1/2020 12,0.048
1476,12/1/2020 13,0.056
1477,12/1/2020 14,0.056
1478,12/1/2020 15,0.0
1479,12/1/2020 16,0.0
1480,12/1/2020 17,0.0
1481,12/1/2020 18,0.0
1482,12/1/2020 19,0.0
1483,12/1/2020 20,0.0
1484,12/1/2020 21,0.0
1485,12/1/2020 22,0.0
1486,12/1/2020 23,0.0
1487,12/2/2020 0,0.0
1488,12/2/2020 1,0.0
1489,12/2/2020 2,0.0
1490,12/2/2020 3,0.0
1491,12/2/2020 4,0.0
1492,12/2/2020 5,0.0
1493,12/2/2020 6,0.0
1494,12/2/2020 7,0.0
1495,12/2/2020 8,0.0
1496,12/2/2020 9,0.008
1497,12/2/2020 10,0.008
1498,12/2/2020 11,0.008
1499,12/2/2020 12,0.008
1500,12/2/2020 13,0.008
1501,12/2/2020 14,0.008
1502,12/2/2020 15,0.0
1503,12/2/2020 16,1.216
1504,12/2/2020 17,1.216
1505,12/2/2020 18,1.32
1506,12/2/2020 19,1.32
1507,12/2/2020 20,1.4480000000000002
1508,12/2/2020 21,1.504
1509,12/2/2020 22,1.504
1510,12/2/2020 23,1.504
1511,12/3/2020 0,1.504
1512,12/3/2020 1,1.504
1513,12/3/2020 2,1.504
1514,12/3/2020 3,1.504
1515,12/3/2020 4,1.5119999999999998
1516,12/3/2020 5,1.5119999999999998
1517,12/3/2020 6,1.5119999999999998
1518,12/3/2020 7,1.5119999999999998
1519,12/3/2020 8,1.5119999999999998
1520,12/3/2020 9,1.5119999999999998
1521,12/3/2020 10,1.5119999999999998
1522,12/3/2020 11,1.5119999999999998
1523,12/3/2020 12,1.5119999999999998
1524,12/3/2020 13,1.5119999999999998
1525,12/3/2020 14,1.5119999999999998
1526,12/3/2020 15,0.0
1527,12/3/2020 16,0.112
1528,12/3/2020 17,0.168
1529,12/3/2020 18,0.168
1530,12/3/2020 19,0.168
1531,12/3/2020 20,0.168
1532,12/3/2020 21,0.168
1533,12/3/2020 22,0.168
1534,12/3/2020 23,0.168
1535,12/4/2020 0,0.168
1536,12/4/2020 1,0.168
1537,12/4/2020 2,0.168
1538,12/4/2020 3,0.168
1539,12/4/2020 4,0.168
1540,12/4/2020 5,0.168
1541,12/4/2020 6,0.168
1542,12/4/2020 7,0.168
1543,12/4/2020 8,0.168
1544,12/4/2020 9,0.168
1545,12/4/2020 10,0.168
1546,12/4/2020 11,0.168
1547,12/4/2020 12,0.168
1548,12/4/2020 13,0.168
1549,12/4/2020 14,0.2
1550,12/4/2020 15,0.0
1551,12/4/2020 16,0.032
1552,12/4/2020 17,1.44
1553,12/4/2020 18,2.376
1554,12/4/2020 19,2.536
1555,12/4/2020 20,2.584
1556,12/4/2020 21,2.584
1557,12/4/2020 22,2.584
1558,12/4/2020 23,2.584
1559,12/5/2020 0,2.584
1560,12/5/2020 1,2.584
1561,12/5/2020 2,2.584
1562,12/5/2020 3,2.584
1563,12/5/2020 4,2.584
1564,12/5/2020 5,2.584
1565,12/5/2020 6,2.584
1566,12/5/2020 7,2.584
1567,12/5/2020 8,2.584
1568,12/5/2020 9,2.584
1569,12/5/2020 10,2.584
1570,12/5/2020 11,2.584
1571,12/5/2020 12,2.584
1572,12/5/2020 13,2.584
1573,12/5/2020 14,2.608
1574,12/5/2020 15,0.0
1575,12/5/2020 16,0.0
1576,12/5/2020 17,0.0
1577,12/5/2020 18,0.048
1578,12/5/2020 19,0.048
1579,12/5/2020 20,0.048
1580,12/5/2020 21,0.048
1581,12/5/2020 22,0.048
1582,12/5/2020 23,0.048
1583,12/6/2020 0,0.048
1584,12/6/2020 1,0.048
1585,12/6/2020 2,0.048
1586,12/6/2020 3,0.048
1587,12/6/2020 4,0.048
1588,12/6/2020 5,0.056
1589,12/6/2020 6,0.056
1590,12/6/2020 7,0.056
1591,12/6/2020 8,0.056
1592,12/6/2020 9,0.056
1593,12/6/2020 10,0.056
1594,12/6/2020 11,0.064
1595,12/6/2020 12,0.07200000000000001
1596,12/6/2020 13,0.07200000000000001
1597,12/6/2020 14,0.07200000000000001
1598,12/6/2020 15,0.0
1599,12/6/2020 16,0.0
1600,12/6/2020 17,0.0
1601,12/6/2020 18,0.0
1602,12/6/2020 19,0.0
1603,12/6/2020 20,0.0
1604,12/6/2020 21,0.0
1605,12/6/2020 22,0.0
1606,12/6/2020 23,0.0
1607,12/7/2020 0,0.248
1608,12/7/2020 1,0.32
1609,12/7/2020 2,0.456
1610,12/7/2020 3,0.608
1611,12/7/2020 4,0.616
1612,12/7/2020 5,0.616
1613,12/7/2020 6,0.616
1614,12/7/2020 7,0.616
1615,12/7/2020 8,0.616
1616,12/7/2020 9,0.616
1617,12/7/2020 10,0.616
1618,12/7/2020 11,0.616
1619,12/7/2020 12,0.616
1620,12/7/2020 13,0.616
1621,12/7/2020 14,0.616
1622,12/7/2020 15,0.0
1623,12/7/2020 16,0.0
1624,12/7/2020 17,0.0
1625,12/7/2020 18,0.112
1626,12/7/2020 19,0.112
1627,12/7/2020 20,0.12
1628,12/7/2020 21,0.12
1629,12/7/2020 22,0.12
1630,12/7/2020 23,0.12
1631,12/8/2020 0,0.12
1632,12/8/2020 1,0.12
1633,12/8/2020 2,0.12
1634,12/8/2020 3,0.128
1635,12/8/2020 4,0.128
1636,12/8/2020 5,0.128
1637,12/8/2020 6,0.128
1638,12/8/2020 7,0.128
1639,12/8/2020 8,0.128
1640,12/8/2020 9,0.128
1641,12/8/2020 10,0.128
1642,12/8/2020 11,0.128
1643,12/8/2020 12,0.128
1644,12/8/2020 13,0.128
1645,12/8/2020 14,0.128
1646,12/8/2020 15,0.0
1647,12/8/2020 16,0.032
1648,12/8/2020 17,0.048
1649,12/8/2020 18,0.08800000000000001
1650,12/8/2020 19,0.096
1651,12/8/2020 20,0.096
1652,12/8/2020 21,0.096
1653,12/8/2020 22,0.096
1654,12/8/2020 23,0.096
1655,12/9/2020 0,0.096
1656,12/9/2020 1,0.096
1657,12/9/2020 2,0.096
1658,12/9/2020 3,0.096
1659,12/9/2020 4,0.096
1660,12/9/2020 5,0.096
1661,12/9/2020 6,0.096
1662,12/9/2020 7,0.096
1663,12/9/2020 8,0.096
1664,12/9/2020 9,0.096
1665,12/9/2020 10,0.096
1666,12/9/2020 11,0.096
1667,12/9/2020 12,0.096
1668,12/9/2020 13,0.096
1669,12/9/2020 15,0.0
1670,12/9/2020 22,0.0
1671,12/9/2020 23,0.07200000000000001
1672,12/10/2020 0,0.07200000000000001
1673,12/10/2020 1,0.07200000000000001
1674,12/10/2020 2,0.07200000000000001
1675,12/10/2020 3,0.07200000000000001
1676,12/10/2020 4,0.07200000000000001
1677,12/10/2020 5,0.07200000000000001
1678,12/10/2020 6,0.07200000000000001
1679,12/10/2020 7,0.07200000000000001
1680,12/10/2020 8,0.07200000000000001
1681,12/10/2020 9,0.07200000000000001
1682,12/10/2020 10,0.07200000000000001
1683,12/10/2020 11,0.07200000000000001
1684,12/10/2020 12,0.07200000000000001
1685,12/10/2020 13,0.07200000000000001
1686,12/10/2020 14,0.07200000000000001
1687,12/10/2020 16,0.0
1688,12/10/2020 17,0.0
1689,12/10/2020 18,0.0
1690,12/10/2020 19,0.08800000000000001
1691,12/10/2020 20,0.08800000000000001
1692,12/10/2020 21,0.08800000000000001
1693,12/10/2020 22,0.08800000000000001
1694,12/10/2020 23,0.08800000000000001
1695,12/11/2020 0,0.08800000000000001
1696,12/11/2020 1,0.08800000000000001
1697,12/11/2020 2,0.08800000000000001
1698,12/11/2020 3,0.08800000000000001
1699,12/11/2020 4,0.08800000000000001
1700,12/11/2020 5,0.08800000000000001
1701,12/11/2020 6,0.08800000000000001
1702,12/11/2020 7,0.08800000000000001
1703,12/11/2020 8,0.08800000000000001
1704,12/11/2020 9,0.08800000000000001
1705,12/11/2020 10,0.08800000000000001
1706,12/11/2020 11,0.08800000000000001
1707,12/11/2020 12,0.08800000000000001
1708,12/11/2020 13,0.08800000000000001
1709,12/11/2020 14,0.08800000000000001
1710,12/11/2020 15,0.0
1711,12/11/2020 16,0.0
1712,12/11/2020 17,0.0
1713,12/11/2020 18,0.0
1714,12/11/2020 19,0.0
1715,12/11/2020 20,0.0
1716,12/11/2020 21,0.0
1717,12/11/2020 22,0.0
1718,12/11/2020 23,0.0
1719,12/12/2020 0,0.0
1720,12/12/2020 1,0.0
1721,12/12/2020 2,0.0
1722,12/12/2020 3,0.0
1723,12/12/2020 4,0.0
1724,12/12/2020 5,0.0
1725,12/12/2020 6,0.0
1726,12/12/2020 7,0.0
1727,12/12/2020 8,0.0
1728,12/12/2020 9,0.0
1729,12/12/2020 10,0.0
1730,12/12/2020 11,0.0
1731,12/12/2020 12,0.0
1732,12/12/2020 13,0.0
1733,12/12/2020 14,0.0
1734,12/12/2020 15,0.0
1735,12/12/2020 16,0.0
1736,12/12/2020 17,0.0
1737,12/12/2020 18,0.008
1738,12/12/2020 19,0.064
1739,12/12/2020 20,0.07200000000000001
1740,12/12/2020 21,0.07200000000000001
1741,12/12/2020 22,0.07200000000000001
1742,12/12/2020 23,0.07200000000000001
1743,12/13/2020 0,0.07200000000000001
1744,12/13/2020 1,0.07200000000000001
1745,12/13/2020 2,0.07200000000000001
1746,12/13/2020 3,0.07200000000000001
1747,12/13/2020 4,0.07200000000000001
1748,12/13/2020 5,0.07200000000000001
1749,12/13/2020 6,0.07200000000000001
1750,12/13/2020 7,0.07200000000000001
1751,12/13/2020 8,0.07200000000000001
1752,12/13/2020 9,0.07200000000000001
1753,12/13/2020 10,0.07200000000000001
1754,12/13/2020 11,0.07200000000000001
