,Unnamed: 0,Timestamp,Sensor Value
575,575,01/12/2021 23:30:00,0.0
576,576,01/13/2021 00:00:00,0.0
577,577,01/13/2021 00:30:00,0.0
578,578,01/13/2021 01:00:00,0.0
579,579,01/13/2021 01:30:00,0.0
580,580,01/13/2021 02:00:00,0.0
581,581,01/13/2021 02:30:00,0.0
582,582,01/13/2021 03:00:00,0.0
583,583,01/13/2021 03:30:00,0.0
584,584,01/13/2021 04:00:00,0.0
585,585,01/13/2021 04:30:00,0.0
586,586,01/13/2021 05:00:00,0.0
587,587,01/13/2021 05:30:00,0.0
588,588,01/13/2021 06:00:00,0.0
589,589,01/13/2021 06:30:00,0.0
590,590,01/13/2021 07:00:00,0.0
591,591,01/13/2021 07:30:00,0.0
592,592,01/13/2021 08:00:00,0.0
593,593,01/13/2021 08:30:00,1.74698
594,594,01/13/2021 09:00:00,2.38247
595,595,01/13/2021 09:30:00,10.34943
596,596,01/13/2021 10:00:00,7.37
597,597,01/13/2021 10:30:00,7.37
598,598,01/13/2021 11:00:00,4.55338
599,599,01/13/2021 11:30:00,3.15157
600,600,01/13/2021 12:00:00,2.40414
601,601,01/13/2021 12:30:00,1.52929
602,602,01/13/2021 13:00:00,0.04
603,603,01/13/2021 13:30:00,0.04
604,604,01/13/2021 14:00:00,0.03078
605,605,01/13/2021 14:30:00,0.34084
606,606,01/13/2021 15:00:00,1.32732
607,607,01/13/2021 15:30:00,0.00602
608,608,01/13/2021 16:00:00,0.00327
609,609,01/13/2021 16:30:00,0.00198
610,610,01/13/2021 17:00:00,0.0
611,611,01/13/2021 17:30:00,0.0
612,612,01/13/2021 18:00:00,0.0
613,613,01/13/2021 18:30:00,0.0
614,614,01/13/2021 19:00:00,0.0
615,615,01/13/2021 19:30:00,0.0
616,616,01/13/2021 20:00:00,0.0
617,617,01/13/2021 20:30:00,0.0
618,618,01/13/2021 21:00:00,0.0
619,619,01/13/2021 21:30:00,0.0
620,620,01/13/2021 22:00:00,0.0
